PDB1,PDB2,c_RMSD
1a2y,9h4r,18.816006577153566
1a2y,9hy5,19.40278198032082
1a2y,9iut,20.605195012431228
1a2y,9hy1,17.127599247710233
1a2y,9kep,16.300628402832178
1a6u,1a6v,1.088105509685397
1a2y,9kat,16.40872188625456
1a6u,1a6w,0.8118531353821501
1a6u,1a7n,22.49875733716938
1a6u,1bfv,20.016289705167296
1a6u,1a7o,22.44927121572249
1a6u,1a7q,22.50128939787391
1a6u,1a7p,22.613596925472123
1a6u,1ar1,32.47328338592936
1a6u,1a7r,22.52164032237069
1a6u,1bvl,20.695427715097455
1a6u,1ap2,12.268908331943484
1a6u,1dl7,16.280314412181944
1a6u,1bvk,20.277734928918683
1a6u,1dsf,17.796651235121626
1a6u,1cfv,20.01914606890146
1a6u,1c08,18.94968428225795
1a6u,1dql,15.06136625625805
1a6u,1dlf,20.77849264568434
1a6u,1dvf,17.61866021616821
1a6u,1dzb,20.225626610203527
1a6u,1g7l,16.323057728325615
1a6u,1fgv,12.472223187131318
1a6u,1h8s,17.779876146261746
1a6u,1g7h,16.112500162881467
1a6u,1ezv,69.4874888099562
1a6u,1g7m,16.325558976365027
1a6u,1g7i,16.13079605978805
1a6u,1g7j,16.291940998976134
1a6u,1h8n,11.142192411021059
1a6u,1i3g,19.794732917128826
1a6u,1h8o,17.602069149973186
1a6u,1i8k,20.7095467585963
1a6u,1i8i,21.018742161379116
1a6u,1ic5,19.190144744279447
1a6u,1igm,16.6666203727514
1a6u,1j05,19.746218579976617
1a6u,1j1o,18.935274774088338
1a6u,1ic4,19.048871932297466
1a6u,1j1p,18.93092724079912
1a6u,1ic7,19.015798868931384
1a6u,1jhl,15.980718295922578
1a6u,1j1x,18.975738167726767
1a6u,1jp5,9.526093324731194
1a6u,1ktr,18.32262712847299
1a6u,1kip,16.193089485373577
1a6u,1kiq,16.21623836128048
1a6u,1kir,16.162808092351753
1a6u,1jv5,10.579273450349667
1a6u,1lmk,21.0956703219234
1a6u,1kb9,69.68257149573948
1a6u,1mqk,12.642440455577105
1a6u,1kyo,50.19983054646726
1a6u,1mfa,18.96292462553241
1a6u,1nqb,13.249399937282009
1a6u,1moe,16.769137271914342
1a6u,1mvu,16.182556699190297
1a6u,1nmc,21.830052245346394
1a6u,1nmb,19.1709962419893
1a6u,1nma,19.22312414601179
1a6u,1n4x,24.608065127986443
1a6u,1oaq,20.206248843995713
1a6u,1oar,6.397995941303261
1a6u,1oau,13.169168620148627
1a6u,1oax,5.324362770969319
1a6u,1qok,17.434912209626116
1a6u,1ocw,22.152170950772142
1a6u,1oay,14.701202155792597
1a6u,1p4i,19.28194759110517
1a6u,1svz,9.42510744882939
1a6u,1p4b,17.056943160030386
1a6u,1ua6,19.26230513672205
1a6u,1oaz,0.6809561557884832
1a6u,1uac,17.190077701843755
1a6u,1qle,34.23161203771977
1a6u,1wt5,19.390843216181924
1a6u,1p84,69.96481265903556
1a6u,1vfa,16.742523732384477
1a6u,2a9n,15.992105409612519
1a6u,1x9q,20.00669238650638
1a6u,1vfb,16.188851811587163
1a6u,2bfv,16.115991332607855
1a6u,2ap2,18.536023661965864
1a6u,1wz1,15.753314609577325
1a6u,2bjm,22.192909523743737
1a6u,2a9m,16.031441117354
1a6u,1xiw,19.35326534421324
1a6u,2dqc,18.967504653885356
1a6u,2dlf,20.644325952871387
1a6u,2cju,17.06663082664148
1a6u,2dqg,18.951720476353785
1a6u,2d7t,18.930452556979816
1a6u,2dqd,18.780068244559438
1a6u,2dqh,18.819898739038475
1a6u,2dqe,18.88550832961811
1a6u,2dqf,20.293827438914068
1a6u,2eks,16.126913853496326
1a6u,2dqi,19.27131605857907
1a6u,2gsg,11.057609780538444
1a6u,2eiz,18.424505784003124
1a6u,2gki,18.731325748236298
1a6u,2e27,10.6532327127563
1a6u,2dqj,18.944662091045206
1a6u,2gjj,20.692294464647617
1a6u,2otu,19.18307077989305
1a6u,2uud,22.556210311954874
1a6u,2otw,13.322265971592458
1a6u,2yc1,21.112782221816175
1a6u,2znw,16.378781990686885
1a6u,2vh5,18.45622367056344
1a6u,2znx,16.353884918253566
1a6u,2uzi,18.42531420821724
1a6u,2yss,17.08688715963286
1a6u,2ybr,21.267150622966994
1a6u,2ibz,69.41394212652693
1a6u,3a6b,18.977403516958066
1a6u,2xtj,30.422209048120873
1a6u,3a6c,18.899379097733426
1a6u,3a67,18.91560826181095
1a6u,3auv,14.962955697712637
1a6u,3dur,20.820088329513748
1a6u,3cx5,50.410175728018054
1a6u,3duu,16.28952488827812
1a6u,3dv4,13.135806431165973
1a6u,3dv6,9.230732294025945
1a6u,3dus,9.455297174541366
1a6u,3cxh,48.11909367258324
1a6u,3esu,6.224344230677266
1a6u,3esv,16.97494858671184
1a6u,3ehb,22.252990165789633
1a6u,3et9,6.3920033048797515
1a6u,3gm0,16.871832688770624
1a6u,3gkz,16.877348917467895
1a6u,3h3p,11.706105586282575
1a6u,3h3b,15.593285970197241
1a6u,3lhp,29.251376976205524
1a6u,3lh2,12.997268824510803
1a6u,3juy,18.912542834536268
1a6u,3hb3,22.160513769975626
1a6u,3umt,19.357686929468013
1a6u,3u6r,19.215507294360773
1a6u,3uyp,23.221225691937665
1a6u,3ux9,16.170392326578252
1a6u,43c9,16.81971768112308
1a6u,43ca,16.661081107833105
1a6u,3wbd,12.343194592278918
1a6u,3uze,31.05978566033967
1a6u,3uzq,29.828990639163532
1a6u,3uzv,22.557821148774234
1a6u,4h0g,19.238793604930635
1a6u,4ffy,28.887606579941377
1a6u,4laq,18.7231933242065
1a6u,4gqp,12.015895208086077
1a6u,4buh,17.83553063079124
1a6u,4lar,13.119772197535479
1a6u,4las,16.614851572208146
1a6u,4h0i,20.448928506071887
1a6u,4h0h,20.7921759934335
1a6u,4llv,15.6021361647876
1a6u,4lci,5.885619805004466
1a6u,4m62,21.816819687628662
1a6u,4lrn,7.498507881280585
1a6u,4nik,17.37040641504122
1a6u,4qxt,17.92707763939591
1a6u,4ouo,10.062189477592817
1a6u,4p49,19.187472247632023
1a6u,4m8q,20.924192334674903
1a6u,4p48,20.654018122298897
1a6u,4qy8,17.457055212683805
1a6u,4ob5,17.406162356592912
1a6u,4r3s,10.084674267060066
1a6u,4rav,18.524011865839704
1a6u,4qyo,16.174692488021165
1a6u,4ut7,22.540869347345478
1a6u,4y5y,20.41299695042905
1a6u,4uu9,13.47315676033116
1a6u,4yqx,21.222915805951104
1a6u,4xvj,11.499865737178352
1a6u,5a2i,20.95336043476233
1a6u,4yjz,12.05833382495232
1a6u,4rzc,18.024438384662513
1a6u,4z0x,17.66393705931401
1a6u,4y5v,22.362519382701702
1a6u,5a2k,20.668518036957476
1a6u,5a2j,16.528568713914883
1a6u,5ayu,19.265348541438875
1a6u,5aam,16.70736534954343
1a6u,5b3n,14.556492068062983
1a6u,5cba,23.828817671996976
1a6u,5c2b,22.88004023062403
1a6u,5c6w,19.16180439925242
1a6u,5a2l,16.424636393578883
1a6u,5dfw,20.968040718509787
1a6u,5cbe,23.901121302900172
1a6u,5dhv,29.987306188615264
1a6u,5fxc,20.887447266928636
1a6u,5fcs,13.637237093951049
1a6u,5grz,12.066581857904028
1a6u,5dhx,21.245817754788472
1a6u,5grv,17.529755520550523
1a6u,5gru,32.25591321168705
1a6u,5gry,14.16200211179055
1a6u,5f72,38.20204191903052
1a6u,5gs3,11.994962651641334
1a6u,5grx,17.68517053824456
1a6u,5i4f,15.512106931667724
1a6u,5grw,11.43859932587004
1a6u,5gs1,12.564692700357945
1a6u,5j74,18.15547520356299
1a6u,5j75,16.326085576059526
1a6u,5jyl,21.340858611017367
1a6u,5jym,21.003472759827574
1a6u,5npi,11.639761381043467
1a6u,5npj,11.642698889136009
1a6u,5n7b,13.612786708840673
1a6u,5lwy,36.50171248004197
1a6u,5kve,24.658259831470012
1a6u,5lx9,39.92554720695292
1a6u,5lxg,29.066561424207084
1a6u,5owp,19.591384477063386
1a6u,5lxa,39.83882193728844
1a6u,5tbd,14.334931894430332
1a6u,5ogi,49.30236934610714
1a6u,5lbs,22.81768651035616
1a6u,5vf2,15.456936476017663
1a6u,5wym,17.468458056024897
1a6u,5vf6,20.197810452452742
1a6u,5xcr,21.928324403825627
1a6u,5wn9,12.466724180659936
1a6u,5xcs,22.77771511726551
1a6u,5xcx,11.69070799378781
1a6u,5xcu,22.4182025674487
1a6u,5xct,22.379502895781986
1a6u,5xcq,18.72847314464711
1a6u,5xwd,17.029328412454152
1a6u,5xcv,12.222164902525577
1a6u,5yd3,17.320841393731417
1a6u,5yd4,17.336553382407025
1a6u,5yy4,17.163386752478445
1a6u,5yd5,14.800046746632194
1a6u,6a79,14.534937377149893
1a6u,6dsi,11.356433824907173
1a6u,6a78,14.513652914409743
1a6u,6ehv,12.750518605448905
1a6u,6ehw,18.884246030985107
1a6u,6cf2,23.2918962611797
1a6u,6cbp,24.45363345031597
1a6u,6ba5,32.39457114535889
1a6u,6ehx,15.094362907501354
1a6u,6ban,22.647930613843226
1a6u,6ejg,14.422944325296323
1a6u,6ejm,16.142945435521877
1a6u,6cvk,18.47097292762341
1a6u,6crk,26.000474405227806
1a6u,6ek2,18.556802433894653
1a6u,6ehy,20.736701326678986
1a6u,6ffj,25.799986426692158
1a6u,6frj,19.27337617150256
1a6u,6fzr,13.583508471425324
1a6u,6fzq,19.119310551586842
1a6u,6j9o,16.314069973416363
1a6u,6g8r,12.710608948568925
1a6u,6j5f,18.95232260549134
1a6u,6i07,24.29105759813086
1a6u,6j14,26.098681245229965
1a6u,6j71,32.681696179155445
1a6u,6h3t,22.577899801477677
1a6u,6ivz,35.4905989342026
1a6u,6k4z,13.9494159919902
1a6u,6kyz,17.130525730671234
1a6u,6iw2,39.92867217230982
1a6u,6j5d,19.07480208229868
1a6u,6k65,10.283259260137722
1a6u,6ks0,30.869511634715014
1a6u,6kr0,18.537821912189575
1a6u,6ks1,36.55472801528837
1a6u,6lfv,22.46051206671595
1a6u,6lcs,21.873566293800437
1a6u,6kz0,15.870560287134893
1a6u,6lfx,14.24347938481404
1a6u,6lgw,41.77298041063341
1a6u,6lfw,14.088471002749097
1a6u,6lz4,21.626129672714654
1a6u,6oan,22.575695922370983
1a6u,6pil,20.744949209220586
1a6u,6osh,17.481377117056415
1a6u,6pk8,18.260535535594144
1a6u,6osv,17.323622030065906
1a6u,6ol7,17.796589762343512
1a6u,6p79,12.077290472975431
1a6u,6qb9,11.826428718331753
1a6u,6qb3,24.552576391483864
1a6u,6qf6,12.904182262675398
1a6u,6pcu,20.485191993268877
1a6u,6qfc,24.57072762409841
1a6u,6qf9,19.160330868790382
1a6u,6qb4,24.786873999214013
1a6u,6tgg,19.278732586338105
1a6u,6tnp,9.583363741937351
1a6u,6tou,8.708428486817665
1a6u,6uy3,18.899959285870185
1a6u,6vup,17.948972679722004
1a6u,6uup,18.971698198896487
1a6u,6vrp,17.77885936502581
1a6u,6vep,25.63845059180682
1a6u,6yx9,36.627447701495086
1a6u,6vun,19.69791444901727
1a6u,6vuo,17.70578389240363
1a6u,6vug,34.01600303421842
1a6u,6wzn,21.105661253340894
1a6u,6yxd,36.804731005239915
1a6u,6y6c,15.25577074878223
1a6u,7aql,19.477349226833475
1a6u,7a3o,20.47475253075914
1a6u,7cea,11.377540712949758
1a6u,7a3q,46.931796992754144
1a6u,7eq3,15.116405226637893
1a6u,7ceb,32.61273828206584
1a6u,7df1,23.418728547783413
1a6u,7jum,12.394944231569266
1a6u,7jtr,33.92921518232731
1a6u,7kbo,17.96677538597356
1a6u,7kbm,18.76984063672949
1a6u,7k93,20.853330540273134
1a6u,7km6,11.068257427575736
1a6u,7kd6,34.06263158265425
1a6u,7rk1,10.460410155693731
1a6u,7pa6,43.50488788990627
1a6u,7u9w,15.435544697341738
1a6u,7u9e,13.780868575351716
1a6u,7pa7,20.019715032341068
1a6u,7ua8,18.980462877377658
1a6u,7tzh,24.09324043811769
1a6u,7rk2,18.463009071488447
1a6u,7ua2,17.20946539209228
1a6u,7uc8,21.88500763023851
1a6u,7ubs,12.680594152927048
1a6u,7ucq,20.86742334522787
1a6u,7ufw,12.401867226038197
1a6u,7url,19.65624360651061
1a6u,7vyt,11.560738139491752
1a6u,8axh,20.5712035166245
1a6u,7w7q,13.530360414342253
1a6u,8dy1,17.86965997556774
1a6u,7wvg,28.652413352476994
1a6u,8dy0,20.040061898991677
1a6u,8cge,15.089042675795826
1a6u,8dy2,5.780329787996104
1a6u,8dy3,15.872529737316786
1a6u,8dgr,14.75727200851211
1a6u,8dzv,22.31385716951326
1a6u,8dy5,25.425424818382794
1a6u,7zwf,26.239899565063695
1a6u,8ezk,12.010415080050274
1a6u,8dy4,11.131833560247106
1a6u,8ek5,28.996862175272593
1a6u,8gho,11.560953513429578
1a6u,8ezm,19.821002083610242
1a6u,8ezl,20.133702862936108
1a6u,8gv7,28.654869054455546
1a6u,8h3b,18.037385835631277
1a6u,8h73,18.042720189480022
1a6u,8hyl,11.866321406518159
1a6u,8iqq,13.504895279446705
1a6u,8i5l,34.72633591712802
1a6u,8iqp,15.986557799580707
1a6u,8ia6,18.13644728441709
1a6u,8iqs,14.13510840106119
1a6u,8iqr,12.400391873098343
1a6u,8jow,15.098493894383068
1a6u,8pww,38.0827112945412
1a6u,8pmz,20.86344746973021
1a6u,8jyq,21.106076267023067
1a6u,8r4o,30.601498060655047
1a6u,8r4u,39.17838109454604
1a6u,8pwv,26.217806812534945
1a6u,8r4q,29.72784082505403
1a6u,8rpe,19.80440593601808
1a6u,8rz0,12.747083791727546
1a6u,8s4h,18.94919522546208
1a6u,8rz1,22.012277896617633
1a6u,8soz,22.660656528225037
1a6u,8vrr,16.208277899517665
1a6u,8sow,21.252877681693505
1a6u,8v8f,20.588749663431223
1a6u,8wfh,19.198256136658394
1a6u,8vrs,32.163796769172556
1a6u,8wsq,31.275850823268
1a6u,8ytn,16.51399261451473
1a6u,8yj7,17.985148790043667
1a6u,8ytp,18.995034716236184
1a6u,8yto,21.868170992406487
1a6u,8wfm,21.965678064675487
1a6u,8zpu,13.732159931740423
1a6u,9g6q,10.438238809433269
1a6u,9h4r,17.369592638988767
1a6u,8zd5,7.02734513407975
1a6u,9cn2,14.68688190786615
1a6u,9h4s,16.72268976105357
1a6u,9hy2,19.831980036507844
1a6u,9d7y,18.964904423995815
1a6u,9hy3,19.85372269500548
1a6u,9hy1,17.79670320848448
1a6u,9kep,15.678113100064472
1a6u,9iut,16.621730674221975
1a6v,1a7n,22.73987531786628
1a6v,1a7o,22.679514782976497
1a6v,1a6w,5.210345362534851
1a6u,9kat,17.769586245188428
1a6u,9hy5,16.87894585569438
1a6v,1a7q,22.73353930420086
1a6v,1a7p,22.849350084492226
1a6v,1a7r,22.762028719284533
1a6v,1ap2,15.060828175485089
1a6v,1bfv,22.119913568103943
1a6v,1bvk,18.52020826046711
1a6v,1bvl,22.608385646753636
1a6v,1ar1,34.52863515667632
1a6v,1cfv,22.11743316571835
1a6v,1c08,18.06745494116689
1a6v,1dl7,18.001007881632102
1a6v,1dql,16.228144209696843
1a6v,1dlf,22.782944794705656
1a6v,1dsf,18.864619530386005
1a6v,1dvf,19.589394175675697
1a6v,1fgv,15.72506572634546
1a6v,1dzb,21.755614391814643
1a6v,1g7h,18.528360697601173
1a6v,1g7m,18.59071945125583
1a6v,1g7j,18.660892195561043
1a6v,1g7l,18.618537370482773
1a6v,1h8n,12.0745873332958
1a6v,1ezv,69.4964123395228
1a6v,1g7i,18.43133573760258
1a6v,1h8o,19.578791032722165
1a6v,1i3g,20.136342789717233
1a6v,1i8k,20.335453579475182
1a6v,1i8i,20.64286158289272
1a6v,1h8s,19.728297143421628
1a6v,1ic4,18.086256658107445
1a6v,1igm,17.542146918278064
1a6v,1ic5,18.127682976880113
1a6v,1ic7,18.066930387459703
1a6v,1j1o,18.015370502141547
1a6v,1j05,21.35007708018687
1a6v,1j1p,18.036432696624093
1a6v,1jp5,11.885795857156271
1a6v,1jhl,18.998322211292493
1a6v,1jv5,10.431937774316221
1a6v,1j1x,18.060863826525186
1a6v,1kip,18.550560429278644
1a6v,1ktr,20.822726013893814
1a6v,1kiq,18.57703823249093
1a6v,1kir,18.566877669063093
1a6v,1kb9,69.69472750728022
1a6v,1lmk,22.817808628260845
1a6v,1mfa,19.86033214858238
1a6v,1kyo,52.70542536130436
1a6v,1mqk,14.171992802889427
1a6v,1moe,18.746088450028164
1a6v,1mvu,17.868219092047394
1a6v,1n4x,25.079598343051558
1a6v,1nma,19.897047221372485
1a6v,1nqb,14.730988386019469
1a6v,1oaq,22.338187063738644
1a6v,1nmc,25.070618769511203
1a6v,1nmb,19.85506246524068
1a6v,1oau,16.253234744265637
1a6v,1oar,12.044912365136325
1a6v,1ocw,24.478578250957995
1a6v,1oaz,9.92962650254495
1a6v,1p4b,19.317077030655838
1a6v,1oax,14.622399193350894
1a6v,1p4i,21.457344533947747
1a6v,1oay,19.735075154496098
1a6v,1qok,19.075625846523756
1a6v,1qle,34.391849522626096
1a6v,1svz,11.846512332634434
1a6v,1p84,69.96834096052228
1a6v,1vfb,18.585339928278902
1a6v,1ua6,18.180518440243343
1a6v,1uac,17.909400854379832
1a6v,1vfa,18.744003721854746
1a6v,1wz1,16.76335797888227
1a6v,1wt5,21.34602507568038
1a6v,1x9q,22.38171035320994
1a6v,2a9m,18.74859888538088
1a6v,2a9n,18.89953289591333
1a6v,1xiw,19.975800258120994
1a6v,2ap2,21.26625960845637
1a6v,2bjm,24.510314112712035
1a6v,2bfv,18.537558121915144
1a6v,2cju,20.583121928342333
1a6v,2d7t,20.952795843095853
1a6v,2dlf,22.61720089972742
1a6v,2dqg,18.019979091765745
1a6v,2dqc,18.056880599979745
1a6v,2dqf,21.656253588206496
1a6v,2dqd,18.038965130357813
1a6v,2dqe,18.031660289705812
1a6v,2dqi,18.133629907949846
1a6v,2dqh,18.02632603678683
1a6v,2dqj,18.03956318039367
1a6v,2e27,13.406206858537535
1a6v,2eiz,19.087028521663015
1a6v,2eks,19.393315165224422
1a6v,2gjj,22.724545849364258
1a6v,2gsg,13.35236058455372
1a6v,2gki,19.454647951526194
1a6v,2otu,21.416230219993217
1a6v,2ibz,69.43524700591297
1a6v,2otw,15.509442492104682
1a6v,2vh5,19.557536012569734
1a6v,2uud,25.175129244878473
1a6v,2uzi,19.50632031454464
1a6v,2xtj,30.405912472387662
1a6v,2yc1,22.71932251924656
1a6v,2yss,20.77672561179706
1a6v,2ybr,23.62225030400498
1a6v,3a67,18.042585423224665
1a6v,2znx,20.621941934874386
1a6v,3a6c,18.096299784165744
1a6v,3a6b,18.126702011098935
1a6v,3auv,16.31916479279412
1a6v,2znw,20.657182054249102
1a6v,3dur,23.056344313387434
1a6v,3cx5,52.98437767731568
1a6v,3dus,11.923349661530219
1a6v,3cxh,48.41362000920989
1a6v,3duu,18.036568185635407
1a6v,3dv6,11.761337929752585
1a6v,3dv4,15.26070017209489
1a6v,3esv,17.112761222161627
1a6v,3esu,6.308651565741913
1a6v,3et9,6.487247788561376
1a6v,3gm0,17.12200517204753
1a6v,3ehb,22.25334167859684
1a6v,3h3p,13.583955133052916
1a6v,3h3b,17.320808510668044
1a6v,3gkz,17.097920439336125
1a6v,3juy,19.32206983746363
1a6v,3lh2,16.159075815432914
1a6v,3hb3,22.160551312447904
1a6v,3uyp,23.718206410918036
1a6v,3lhp,30.795661328363398
1a6v,3umt,21.904852413197563
1a6v,3u6r,20.183857598599133
1a6v,3ux9,18.080957675816734
1a6v,3uzq,29.235908231393843
1a6v,3uze,32.931870346352625
1a6v,43c9,18.668356634085857
1a6v,3uzv,21.814330395716553
1a6v,43ca,18.4953765069852
1a6v,3wbd,14.907790770407457
1a6v,4buh,19.819468909165533
1a6v,4gqp,14.47369178375463
1a6v,4ffy,31.118505357272344
1a6v,4h0g,22.11294831583089
1a6v,4h0i,22.48490688020343
1a6v,4h0h,22.8381197926189
1a6v,4laq,21.471209712804367
1a6v,4lar,16.237467791061217
1a6v,4las,20.513682049205496
1a6v,4lci,9.325140607267922
1a6v,4lrn,10.038370126004825
1a6v,4llv,19.4009645901675
1a6v,4m62,23.209140776786015
1a6v,4m8q,24.12561687869432
1a6v,4ob5,18.89299896383961
1a6v,4p48,22.56275398930782
1a6v,4nik,20.473007459948544
1a6v,4p49,19.13249896504865
1a6v,4ouo,10.80558475968598
1a6v,4qy8,18.947041463629034
1a6v,4qxt,19.319100849098582
1a6v,4qyo,17.881862600119533
1a6v,4ut7,24.91973038952969
1a6v,4r3s,12.389401985209036
1a6v,4xvj,13.472612555044329
1a6v,4rzc,21.471038835563775
1a6v,4rav,21.162174960468185
1a6v,4uu9,18.242138943654332
1a6v,4yjz,13.602856068948485
1a6v,4yqx,25.920441465348368
1a6v,5a2i,23.287641234053936
1a6v,4z0x,19.233077928172456
1a6v,4y5v,24.107296147618463
1a6v,4y5y,22.28860463901157
1a6v,5a2j,18.51319384411093
1a6v,5a2k,23.004030109477572
1a6v,5ayu,21.801022819724903
1a6v,5a2l,18.395696397167647
1a6v,5b3n,17.46594584848635
1a6v,5aam,17.345384883778525
1a6v,5cba,23.79914294249944
1a6v,5c2b,24.69442953360854
1a6v,5cbe,24.262959263905945
1a6v,5c6w,20.61639434433108
1a6v,5dfw,22.484989617023345
1a6v,5dhv,31.971435260908347
1a6v,5dhx,22.102570205820797
1a6v,5fcs,16.191562756293543
1a6v,5fxc,23.02143542857583
1a6v,5f72,38.26257617846591
1a6v,5gru,33.22276038723516
1a6v,5grv,19.21296855769549
1a6v,5grw,13.640236675233021
1a6v,5grz,15.4790887475061
1a6v,5grx,18.782555786410953
1a6v,5gry,17.318661094514855
1a6v,5gs1,15.131757840734846
1a6v,5gs3,14.049598372942988
1a6v,5i4f,17.750515552613816
1a6v,5j74,20.428657183503123
1a6v,5jyl,23.145379682758104
1a6v,5j75,19.14012679893455
1a6v,5kve,25.232354633988827
1a6v,5lwy,37.06013680185876
1a6v,5lx9,40.21632054067951
1a6v,5jym,21.94508208385004
1a6v,5n7b,15.456437588792957
1a6v,5lxg,30.187805170576166
1a6v,5lbs,25.330652437415313
1a6v,5npj,14.558025361418125
1a6v,5lxa,40.153499600081965
1a6v,5npi,14.542237785144595
1a6v,5owp,22.24450917721281
1a6v,5vf2,17.74997903716825
1a6v,5ogi,49.13222074017391
1a6v,5vf6,20.162833662027296
1a6v,5wym,19.1875704288141
1a6v,5tbd,17.182098253003353
1a6v,5wn9,15.270127174705522
1a6v,5xcq,20.618368014275976
1a6v,5xct,23.90629633203589
1a6v,5xcr,24.029136056196812
1a6v,5xcu,23.87310284273432
1a6v,5xcv,14.152482484611731
1a6v,5xcs,25.335243891822607
1a6v,5xcx,13.929563656738008
1a6v,5yy4,19.680958050442143
1a6v,5yd5,17.17600432771319
1a6v,6a79,17.998024844080152
1a6v,5yd3,18.38636499679467
1a6v,5yd4,18.390133122061275
1a6v,6a78,17.96584529589387
1a6v,6ba5,32.6255913689248
1a6v,5xwd,17.7137131225765
1a6v,6cbp,25.61908406155354
1a6v,6cf2,23.720723697693177
1a6v,6dsi,13.771373766630537
1a6v,6crk,26.777900794428685
1a6v,6ban,23.128124769816125
1a6v,6ehv,14.693706358404578
1a6v,6cvk,20.70442052971834
1a6v,6ehx,16.68358883948478
1a6v,6ehw,21.359792460942263
1a6v,6ehy,22.59891587839195
1a6v,6ejm,19.26169086920466
1a6v,6ek2,18.56382588144488
1a6v,6ejg,17.46992664570196
1a6v,6ffj,26.63725214623093
1a6v,6frj,22.008299621636443
1a6v,6fzq,21.874073921019498
1a6v,6g8r,14.581851302238434
1a6v,6fzr,15.431677148217183
1a6v,6i07,26.154496624895398
1a6v,6h3t,24.22471588523568
1a6v,6j14,28.52252018765887
1a6v,6ivz,35.074270286782635
1a6v,6j5f,20.302968649234472
1a6v,6j9o,20.088122033053242
1a6v,6j5d,20.420612132525303
1a6v,6j71,33.525561079051556
1a6v,6iw2,41.19429779554105
1a6v,6k4z,14.539561429632606
1a6v,6kr0,20.499491571051212
1a6v,6k65,12.401740233660535
1a6v,6ks0,31.887099460480815
1a6v,6kyz,20.543519809376672
1a6v,6ks1,37.11910804311512
1a6v,6lcs,23.539899307308012
1a6v,6lfv,22.619329482295306
1a6v,6lfx,16.053586607253465
1a6v,6lgw,41.04443202209619
1a6v,6lfw,13.55196127803611
1a6v,6kz0,18.167567972785363
1a6v,6lz4,22.668250526222803
1a6v,6osv,17.530502226619674
1a6v,6ol7,20.48445208210554
1a6v,6osh,17.747670041242078
1a6v,6oan,23.522697109675914
1a6v,6pcu,22.10454064070741
1a6v,6p79,14.48931422504096
1a6v,6pil,22.417101909676298
1a6v,6pk8,20.561315422008626
1a6v,6qb3,25.073549942038106
1a6v,6qb9,13.905893651845778
1a6v,6qb4,25.292547495914842
1a6v,6qf6,14.715299011569519
1a6v,6qf9,21.153591183155317
1a6v,6qfc,25.08953584515078
1a6v,6tgg,22.005862526329107
1a6v,6tnp,12.494660433426452
1a6v,6tou,11.165314320001766
1a6v,6uup,19.97686422413886
1a6v,6uy3,21.777451434763886
1a6v,6vep,27.135260677516502
1a6v,6vrp,18.69798325652222
1a6v,6vun,21.339869704541425
1a6v,6vuo,18.600423920180887
1a6v,6vup,20.57911494604675
1a6v,6yx9,37.17937527042539
1a6v,6yxd,37.33528787993883
1a6v,6y6c,18.61169934089116
1a6v,6wzn,21.876301740288525
1a6v,6vug,33.790097572312014
1a6v,7aql,21.38302312303179
1a6v,7a3q,47.304431629932985
1a6v,7a3o,22.07886371659166
1a6v,7cea,13.186313219459375
1a6v,7ceb,29.946700368624644
1a6v,7eq3,16.37880137742126
1a6v,7df1,23.648679639401383
1a6v,7jtr,34.73676347616268
1a6v,7jum,14.43247025221261
1a6v,7kbo,20.665105922023226
1a6v,7kbm,21.227540586732406
1a6v,7km6,13.352521726078557
1a6v,7k93,21.519981161914398
1a6v,7kd6,30.265770244461617
1a6v,7pa6,44.136739915034134
1a6v,7rk1,13.10365426126165
1a6v,7rk2,20.15927599649871
1a6v,7pa7,21.325966413147032
1a6v,7u9e,15.804236624666517
1a6v,7tzh,24.5653767844513
1a6v,7u9w,16.43196683656378
1a6v,7ua2,18.10193697319918
1a6v,7ua8,20.273882937185114
1a6v,7ubs,15.18724594103582
1a6v,7uc8,23.69589021180565
1a6v,7w7q,16.3225942496686
1a6v,7url,21.866583996839417
1a6v,7vyt,13.42710504813441
1a6v,8cge,17.21178874809987
1a6v,7ufw,14.65240936886738
1a6v,7wvg,29.45322799375327
1a6v,8dgr,17.86604703330577
1a6v,7ucq,22.525044763606637
1a6v,8dy0,21.585848529684387
1a6v,8axh,22.912999269556778
1a6v,8dy1,19.373978971675406
1a6v,7zwf,26.589061998404937
1a6v,8dy4,14.194762139092903
1a6v,8dy2,9.049280685586155
1a6v,8dy3,17.69690880342298
1a6v,8dy5,27.71313528824383
1a6v,8dzv,23.54114488715875
1a6v,8ek5,29.516605019036383
1a6v,8ezk,15.464219613886732
